num_expediente;fecha;hora;localizacion;numero;Combinada;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga;Ciudad;latitud;longitud
2022S000553;2022-01-11;14:30:00;CALL. CARTAGENA / CALL. AZCONA;32;CALL. CARTAGENA / CALL. AZCONA,32,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14.0;Sin asistencia sanitaria;443127.625;4476120.166;N;;Madrid;40.433779652457595;-3.670526989246813
2022S000555;2022-01-08;01:30:00;PLAZA. INDEPENDENCIA / CALL. SERRANO;3;PLAZA. INDEPENDENCIA / CALL. SERRANO,3,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441528.867;4474607.863;N;;Madrid;40.42004523884785;-3.689236030788756
2022S000555;2022-01-08;01:30:00;PLAZA. INDEPENDENCIA / CALL. SERRANO;3;PLAZA. INDEPENDENCIA / CALL. SERRANO,3,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 25 a 29 años;Mujer;1.0;Atención en urgencias sin posterior ingreso;441528.867;4474607.863;N;;Madrid;40.42004523884785;-3.689236030788756
2022S000555;2022-01-08;01:30:00;PLAZA. INDEPENDENCIA / CALL. SERRANO;3;PLAZA. INDEPENDENCIA / CALL. SERRANO,3,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14.0;Sin asistencia sanitaria;441528.867;4474607.863;N;;Madrid;40.42004523884785;-3.689236030788756
2022S000570;2022-01-12;13:15:00;CALL. FRANCISCO SILVELA,69;69;CALL. FRANCISCO SILVELA,69,69,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;442697.551;4476323.72;N;;Madrid;40.435583848780645;-3.675615595183668
2022S000570;2022-01-12;13:15:00;CALL. FRANCISCO SILVELA,69;69;CALL. FRANCISCO SILVELA,69,69,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;442697.551;4476323.72;N;;Madrid;40.435583848780645;-3.675615595183668
2022S000577;2022-01-12;15:30:00;CALL. ALCALA,87;87;CALL. ALCALA,87,87,Madrid;4.0;SALAMANCA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;441801.838;4474659.05;N;;Madrid;40.42052549304688;-3.68602325328155
2022S000577;2022-01-12;15:30:00;CALL. ALCALA,87;87;CALL. ALCALA,87,87,Madrid;4.0;SALAMANCA;Alcance;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;441801.838;4474659.05;N;;Madrid;40.42052549304688;-3.68602325328155
2022S000590;2022-01-12;17:54:00;CALL. PRINCIPE DE VERGARA,99;99;CALL. PRINCIPE DE VERGARA,99,99,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;442392.518;4476512.139;N;;Madrid;40.43726014609063;-3.6792288812387555
2022S000610;2022-01-13;00:01:00;PUENTE DE VENTAS CENTRAL SOBRE M 30;237;PUENTE DE VENTAS CENTRAL SOBRE M 30,237,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;443977.78;4475848.649;N;;Madrid;40.43139138238377;-3.66048034069121
2022S000610;2022-01-13;00:01:00;PUENTE DE VENTAS CENTRAL SOBRE M 30;237;PUENTE DE VENTAS CENTRAL SOBRE M 30,237,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;;;443977.78;4475848.649;N;;Madrid;40.43139138238377;-3.66048034069121
2022S000610;2022-01-13;00:01:00;PUENTE DE VENTAS CENTRAL SOBRE M 30;237;PUENTE DE VENTAS CENTRAL SOBRE M 30,237,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Hombre;;;443977.78;4475848.649;N;;Madrid;40.43139138238377;-3.66048034069121
2022S000610;2022-01-13;00:01:00;PUENTE DE VENTAS CENTRAL SOBRE M 30;237;PUENTE DE VENTAS CENTRAL SOBRE M 30,237,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;;;443977.78;4475848.649;N;;Madrid;40.43139138238377;-3.66048034069121
2022S000610;2022-01-13;00:01:00;PUENTE DE VENTAS CENTRAL SOBRE M 30;237;PUENTE DE VENTAS CENTRAL SOBRE M 30,237,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;;;443977.78;4475848.649;N;;Madrid;40.43139138238377;-3.66048034069121
2022S000655;2022-01-13;18:40:00;CALL. ARDEMANS / CALL. FERRER DEL RIO;30;CALL. ARDEMANS / CALL. FERRER DEL RIO,30,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;;;442996.321;4476174.951;N;;Madrid;40.43426419456191;-3.672079880274385
2022S000672;2022-01-14;00:28:00;CALL. ALCALA,95;95;CALL. ALCALA,95,95,Madrid;4.0;SALAMANCA;Colisión lateral;;Camión rígido;Conductor;De 60 a 64 años;Hombre;;;441988.616;4474736.669;N;;Madrid;40.42123776637478;-3.6838287970715053
2022S000672;2022-01-14;00:28:00;CALL. ALCALA,95;95;CALL. ALCALA,95,95,Madrid;4.0;SALAMANCA;Colisión lateral;;Turismo;Conductor;De 25 a 29 años;Hombre;;;441988.616;4474736.669;N;;Madrid;40.42123776637478;-3.6838287970715053
2022S000673;2022-01-14;02:00:00;CALL. GENERAL PARDIÑAS,118;118;CALL. GENERAL PARDIÑAS,118,118,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Hombre;3.0;Ingreso superior a 24 horas;442526.506;4476466.805;N;;Madrid;40.43686102596969;-3.6776450820524773
2022S000673;2022-01-14;02:00:00;CALL. GENERAL PARDIÑAS,118;118;CALL. GENERAL PARDIÑAS,118,118,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Pasajero;De 21 a 24 años;Hombre;3.0;Ingreso superior a 24 horas;442526.506;4476466.805;N;;Madrid;40.43686102596969;-3.6776450820524773
2022S000695;2022-01-14;12:57:00;CALL. JORGE JUAN / CALL. LOMBIA;104;CALL. JORGE JUAN / CALL. LOMBIA,104,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;442935.889;4474961.678;N;;Madrid;40.423330267262706;-3.672683423820804
2022S000695;2022-01-14;12:57:00;CALL. JORGE JUAN / CALL. LOMBIA;104;CALL. JORGE JUAN / CALL. LOMBIA,104,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;442935.889;4474961.678;N;;Madrid;40.423330267262706;-3.672683423820804
2022S000728;2022-01-14;22:10:00;PSAJE. ENRIQUE RUANO,7;7;PSAJE. ENRIQUE RUANO,7,7,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;;;442335.627;4475076.69;N;;Madrid;40.42432496849663;-3.67976939539282
2022S000728;2022-01-14;22:10:00;PSAJE. ENRIQUE RUANO,7;7;PSAJE. ENRIQUE RUANO,7,7,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;;;442335.627;4475076.69;N;;Madrid;40.42432496849663;-3.67976939539282
2022S000728;2022-01-14;22:10:00;PSAJE. ENRIQUE RUANO,7;7;PSAJE. ENRIQUE RUANO,7,7,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;442335.627;4475076.69;N;;Madrid;40.42432496849663;-3.67976939539282
2022S000731;2022-01-14;22:20:00;GTA. JAIME CAMPMANY / AVDA. CAMILO JOSE CELA;0;GTA. JAIME CAMPMANY / AVDA. CAMILO JOSE CELA,0,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;443472.027;4476917.69;N;;Madrid;40.44098763321236;-3.6665376889504864
2022S000735;2022-01-14;22:00:00;CALL. MARTINEZ IZQUIERDO / CALL. PILAR DE ZARAGOZA;4;CALL. MARTINEZ IZQUIERDO / CALL. PILAR DE ZARAGOZA,4,Madrid;4.0;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;5.0;Asistencia sanitaria ambulatoria con posterioridad;443244.501;4476111.461;N;;Madrid;40.43370921702715;-3.669148329598248
2022S000735;2022-01-14;22:00:00;CALL. MARTINEZ IZQUIERDO / CALL. PILAR DE ZARAGOZA;4;CALL. MARTINEZ IZQUIERDO / CALL. PILAR DE ZARAGOZA,4,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;443244.501;4476111.461;N;;Madrid;40.43370921702715;-3.669148329598248
2022S000759;2022-01-15;03:20:00;CALL. CASTELLO,115;115;CALL. CASTELLO,115,115,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;442270.833;4476413.717;S;;Madrid;40.43636507493256;-3.680654587451538
2022S000811;2022-01-15;20:45:00;AUTOV. M-30,calzada 1ª pk 6.500;+00600I;AUTOV. M-30,calzada 1ª pk 6.500,+00600I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;443963.166;4475556.459;N;;Madrid;40.428758195245926;-3.6606268651594736
2022S000811;2022-01-15;20:45:00;AUTOV. M-30,calzada 1ª pk 6.500;+00600I;AUTOV. M-30,calzada 1ª pk 6.500,+00600I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14.0;Sin asistencia sanitaria;443963.166;4475556.459;S;;Madrid;40.428758195245926;-3.6606268651594736
2022S000811;2022-01-15;20:45:00;AUTOV. M-30,calzada 1ª pk 6.500;+00600I;AUTOV. M-30,calzada 1ª pk 6.500,+00600I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;1.0;Atención en urgencias sin posterior ingreso;443963.166;4475556.459;N;;Madrid;40.428758195245926;-3.6606268651594736
2022S000814;2022-01-15;21:45:00;CALL. SERRANO / CALL. MARQUES DE VILLAMEJOR;53;CALL. SERRANO / CALL. MARQUES DE VILLAMEJOR,53,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;441727.425;4475839.888;N;;Madrid;40.43115785147719;-3.687008579769955
2022S000814;2022-01-15;21:45:00;CALL. SERRANO / CALL. MARQUES DE VILLAMEJOR;53;CALL. SERRANO / CALL. MARQUES DE VILLAMEJOR,53,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441727.425;4475839.888;N;;Madrid;40.43115785147719;-3.687008579769955
2022S000840;2022-01-16;00:10:00;ALCALA 145;145;ALCALA 145,145,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;442577.693;4475071.806;N;;Madrid;40.42429771286487;-3.6769155782362524
2022S000840;2022-01-16;00:10:00;ALCALA 145;145;ALCALA 145,145,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14.0;Sin asistencia sanitaria;442577.693;4475071.806;N;;Madrid;40.42429771286487;-3.6769155782362524
2022S000840;2022-01-16;00:10:00;ALCALA 145;145;ALCALA 145,145,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;442577.693;4475071.806;N;;Madrid;40.42429771286487;-3.6769155782362524
2022S000840;2022-01-16;00:10:00;ALCALA 145;145;ALCALA 145,145,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;14.0;Sin asistencia sanitaria;442577.693;4475071.806;N;;Madrid;40.42429771286487;-3.6769155782362524
2022S000843;2022-01-16;00:45:00;PASEO. CASTELLANA / CALL. AYALA;12;PASEO. CASTELLANA / CALL. AYALA,12,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;441526.485;4475487.708;N;;Madrid;40.42797114414556;-3.6893450178914375
2022S000843;2022-01-16;00:45:00;PASEO. CASTELLANA / CALL. AYALA;12;PASEO. CASTELLANA / CALL. AYALA,12,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;441526.485;4475487.708;N;;Madrid;40.42797114414556;-3.6893450178914375
2022S000891;2022-01-16;05:45:00;CALL. NUÑEZ DE BALBOA,106;106;CALL. NUÑEZ DE BALBOA,106,106,Madrid;4.0;SALAMANCA;Caída;Despejado;VMU eléctrico;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;442161.551;4476296.852;N;;Madrid;40.43530470555176;-3.681932351651755
2022S000907;2022-01-16;10:14:00;PASEO. CASTELLANA / CALL. AYALA;18;PASEO. CASTELLANA / CALL. AYALA,18,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441532.37;4475492.588;N;;Madrid;40.428015519167865;-3.689276093124417
2022S000907;2022-01-16;10:14:00;PASEO. CASTELLANA / CALL. AYALA;18;PASEO. CASTELLANA / CALL. AYALA,18,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;441532.37;4475492.588;N;;Madrid;40.428015519167865;-3.689276093124417
2022S000929;2022-01-16;19:00:00;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS;46;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS,46,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;443410.028;4476218.383;N;;Madrid;40.43468370403992;-3.6672064098039963
2022S000929;2022-01-16;19:00:00;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS;46;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS,46,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14.0;Sin asistencia sanitaria;443410.028;4476218.383;N;;Madrid;40.43468370403992;-3.6672064098039963
2022S000942;2022-01-17;09:20:00;CALL. O'DONNELL / CALL. NARVAEZ;37;CALL. O'DONNELL / CALL. NARVAEZ,37,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;14.0;Sin asistencia sanitaria;442667.326;4474765.776;N;;Madrid;40.42154701857157;-3.6758314286722125
2022S000942;2022-01-17;09:20:00;CALL. O'DONNELL / CALL. NARVAEZ;37;CALL. O'DONNELL / CALL. NARVAEZ,37,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;De 70 a 74 años;Hombre;1.0;Atención en urgencias sin posterior ingreso;442667.326;4474765.776;N;;Madrid;40.42154701857157;-3.6758314286722125
2022S001007;2022-01-17;20:08:00;CALL. ALCANTARA,34;34;CALL. ALCANTARA,34,34,Madrid;4.0;SALAMANCA;Otro;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;442853.759;4475607.926;N;;Madrid;40.42914636408288;-3.673709612462511
2022S001027;2022-01-18;09:30:00;CALL. MAIQUEZ / CALL. O'DONNELL;1;CALL. MAIQUEZ / CALL. O'DONNELL,1,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;6.0;Asistencia sanitaria inmediata en centro de salud o mutua;442932.421;4474945.181;N;;Madrid;40.42318141585522;-3.672722822101789
2022S001027;2022-01-18;09:30:00;CALL. MAIQUEZ / CALL. O'DONNELL;1;CALL. MAIQUEZ / CALL. O'DONNELL,1,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14.0;Sin asistencia sanitaria;442932.421;4474945.181;N;;Madrid;40.42318141585522;-3.672722822101789
2022S001028;2022-01-18;09:00:00;GTA. EMILIO CASTELAR / CALL. GENERAL ORAA;0;GTA. EMILIO CASTELAR / CALL. GENERAL ORAA,0,Madrid;4.0;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;441596.122;4476285.321;N;;Madrid;40.43516131442039;-3.688597411887295
2022S001028;2022-01-18;09:00:00;GTA. EMILIO CASTELAR / CALL. GENERAL ORAA;0;GTA. EMILIO CASTELAR / CALL. GENERAL ORAA,0,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14.0;Sin asistencia sanitaria;441596.122;4476285.321;N;;Madrid;40.43516131442039;-3.688597411887295
2022S001032;2022-01-18;11:15:00;CALL. NUÑEZ DE BALBOA,71;71;CALL. NUÑEZ DE BALBOA,71,71,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442119.025;4475687.222;N;;Madrid;40.42980990301184;-3.6823781944719216
2022S001035;2022-01-18;10:20:00;CALL. PADILLA,6;6;CALL. PADILLA,6,6,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Ciclomotor;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441805.724;4475899.598;N;;Madrid;40.43170122955842;-3.686090997846558
2022S001035;2022-01-18;10:20:00;CALL. PADILLA,6;6;CALL. PADILLA,6,6,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;441805.724;4475899.598;N;;Madrid;40.43170122955842;-3.686090997846558
2022S001035;2022-01-18;10:20:00;CALL. PADILLA,6;6;CALL. PADILLA,6,6,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14.0;Sin asistencia sanitaria;441805.724;4475899.598;N;;Madrid;40.43170122955842;-3.686090997846558
2022S001038;2022-01-18;14:30:00;PLAZA. MANUEL BECERRA / CALL. DOCTOR ESQUERDO;18;PLAZA. MANUEL BECERRA / CALL. DOCTOR ESQUERDO,18,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;443281.744;4475430.543;N;;Madrid;40.427577697139974;-3.6686485042130075
2022S001038;2022-01-18;14:30:00;PLAZA. MANUEL BECERRA / CALL. DOCTOR ESQUERDO;18;PLAZA. MANUEL BECERRA / CALL. DOCTOR ESQUERDO,18,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Autobús;Peatón;De 60 a 64 años;Hombre;14.0;Sin asistencia sanitaria;443281.744;4475430.543;N;;Madrid;40.427577697139974;-3.6686485042130075
2022S001043;2022-01-18;15:08:00;CALL. MALDONADO / CALL. GENERAL PARDIÑAS;59;CALL. MALDONADO / CALL. GENERAL PARDIÑAS,59,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;;;442513.532;4476111.629;N;;Madrid;40.433660529245664;-3.6777659137937633
2022S001046;2022-01-18;17:00:00;CALL. NUÑEZ DE BALBOA,62;62;CALL. NUÑEZ DE BALBOA,62,62,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Maquinaria de obras;Conductor;De 30 a 34 años;Hombre;;;442114.141;4475645.486;N;;Madrid;40.42943358475103;-3.6824319691513847
2022S001046;2022-01-18;17:00:00;CALL. NUÑEZ DE BALBOA,62;62;CALL. NUÑEZ DE BALBOA,62,62,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;442114.141;4475645.486;N;;Madrid;40.42943358475103;-3.6824319691513847
2022S001072;2022-01-18;22:35:00;CALL. O'DONNELL / CALL. ANTONIO ACUÑA;19;CALL. O'DONNELL / CALL. ANTONIO ACUÑA,19,Madrid;4.0;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442428.383;4474784.873;N;;Madrid;40.42170255598238;-3.6786496050645123
2022S001072;2022-01-18;22:35:00;CALL. O'DONNELL / CALL. ANTONIO ACUÑA;19;CALL. O'DONNELL / CALL. ANTONIO ACUÑA,19,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;442428.383;4474784.873;N;;Madrid;40.42170255598238;-3.6786496050645123
2022S001083;2022-01-18;13:55:00;CALL. JULIO CAMBA / AVDA. TOREROS;11;CALL. JULIO CAMBA / AVDA. TOREROS,11,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;14.0;Sin asistencia sanitaria;443579.992;4475995.648;N;;Madrid;40.43268873920368;-3.6651828574922827
2022S001083;2022-01-18;13:55:00;CALL. JULIO CAMBA / AVDA. TOREROS;11;CALL. JULIO CAMBA / AVDA. TOREROS,11,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;443579.992;4475995.648;N;;Madrid;40.43268873920368;-3.6651828574922827
2022S001083;2022-01-18;13:55:00;CALL. JULIO CAMBA / AVDA. TOREROS;11;CALL. JULIO CAMBA / AVDA. TOREROS,11,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;443579.992;4475995.648;N;;Madrid;40.43268873920368;-3.6651828574922827
2022S001084;2022-01-19;09:10:00;CALL. SERRANO,89;89;CALL. SERRANO,89,89,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441782.303;4476484.625;N;;Madrid;40.436969792813315;-3.6864206964764414
2022S001115;2022-01-19;16:50:00;AVDA. BRUSELAS / AVDA. BRUSELAS;56;AVDA. BRUSELAS / AVDA. BRUSELAS,56,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;;;443775.494;4476763.263;N;;Madrid;40.439617050840965;-3.662945983434332
2022S001115;2022-01-19;16:50:00;AVDA. BRUSELAS / AVDA. BRUSELAS;56;AVDA. BRUSELAS / AVDA. BRUSELAS,56,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;443775.494;4476763.263;N;;Madrid;40.439617050840965;-3.662945983434332
2022S001125;2022-01-19;18:15:00;CALL. VELAZQUEZ / CALL. DIEGO DE LEON;95;CALL. VELAZQUEZ / CALL. DIEGO DE LEON,95,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;;;442036.336;4476257.006;N;;Madrid;40.434937036212474;-3.683404939544064
2022S001125;2022-01-19;18:15:00;CALL. VELAZQUEZ / CALL. DIEGO DE LEON;95;CALL. VELAZQUEZ / CALL. DIEGO DE LEON,95,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;;;442036.336;4476257.006;N;;Madrid;40.434937036212474;-3.683404939544064
2022S001125;2022-01-19;18:15:00;CALL. VELAZQUEZ / CALL. DIEGO DE LEON;95;CALL. VELAZQUEZ / CALL. DIEGO DE LEON,95,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 60 a 64 años;Hombre;;;442036.336;4476257.006;N;;Madrid;40.434937036212474;-3.683404939544064
2022S001140;2022-01-19;19:35:00;CALL. VILLANUEVA / CALL. CID;4;CALL. VILLANUEVA / CALL. CID,4,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14.0;Sin asistencia sanitaria;441496.171;4474912.98;N;;Madrid;40.422791584472634;-3.689649482222689
2022S001147;2022-01-19;13:35:00;CALL. ALCALA,91;91;CALL. ALCALA,91,91,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;;;441905.107;4474702.445;N;;Madrid;40.420923633213306;-3.6848099945785298
2022S001147;2022-01-19;13:35:00;CALL. ALCALA,91;91;CALL. ALCALA,91,91,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Autobús;Peatón;De 60 a 64 años;Hombre;;;441905.107;4474702.445;N;;Madrid;40.420923633213306;-3.6848099945785298
2022S001147;2022-01-19;13:35:00;CALL. ALCALA,91;91;CALL. ALCALA,91,91,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;;;441905.107;4474702.445;N;;Madrid;40.420923633213306;-3.6848099945785298
2022S001180;2022-01-20;16:40:00;CALL. JUAN BRAVO / CALL. PRINCIPE DE VERGARA;32;CALL. JUAN BRAVO / CALL. PRINCIPE DE VERGARA,32,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 60 a 64 años;Mujer;1.0;Atención en urgencias sin posterior ingreso;442365.651;4475992.261;N;;Madrid;40.432574969377335;-3.679498491254676
2022S001180;2022-01-20;16:40:00;CALL. JUAN BRAVO / CALL. PRINCIPE DE VERGARA;32;CALL. JUAN BRAVO / CALL. PRINCIPE DE VERGARA,32,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14.0;Sin asistencia sanitaria;442365.651;4475992.261;N;;Madrid;40.432574969377335;-3.679498491254676
